feature,coefficient,abs_coefficient,feature_type
recurrent,0.2306093345354246,0.2306093345354246,text
red,-1.180329659051526,1.180329659051526,text
red area,-0.21987586814825966,0.21987586814825966,text
red arm,-0.058060064431898234,0.058060064431898234,text
red bumps,-0.42736891993674203,0.42736891993674203,text
red circle,0.8872548116785571,0.8872548116785571,text
red hot,0.2807924980731929,0.2807924980731929,text
red injection,0.4812674176744399,0.4812674176744399,text
red itchy,0.27646915812816303,0.27646915812816303,text
red raised,0.3297346941040019,0.3297346941040019,text
red rash,-0.2987260220980812,0.2987260220980812,text
red spot,-0.017452353426109207,0.017452353426109207,text
red spots,-0.2972547934246367,0.2972547934246367,text
red swollen,-0.14641703610480752,0.14641703610480752,text
red vaccination,1.1713881727993585,1.1713881727993585,text
red warm,-1.1739431053936709,1.1739431053936709,text
redness,-0.7494918440086533,0.7494918440086533,text
redness injection,0.10636302950779199,0.10636302950779199,text
redness swelling,-0.3154143029668898,0.3154143029668898,text
reduce,-0.4421158602749786,0.4421158602749786,text
reduced,-0.7570234372027695,0.7570234372027695,text
reference,-0.971303035077002,0.971303035077002,text
reference entered,-0.011949828133677782,0.011949828133677782,text
referred,-0.5028583852215839,0.5028583852215839,text
refers,-0.4975556543668533,0.4975556543668533,text
reflux,0.15388787541050092,0.15388787541050092,text
reflux disease,-0.6560401498393822,0.6560401498393822,text
refrigerated,-3.4075737256541223,3.4075737256541223,text
refrigeration,-1.3002716911617629,1.3002716911617629,text
refrigerator,-3.0277186598168573,3.0277186598168573,text
refrigerator jun,-0.4016028464425428,0.4016028464425428,text
refrozen,-0.506815639107579,0.506815639107579,text
refused,-4.722640548020589,4.722640548020589,text
regained,-0.8605035509849092,0.8605035509849092,text
regarding,0.010758308949662723,0.010758308949662723,text
regimen,-0.48630474660494366,0.48630474660494366,text
