feature,importance,feature_type
children,8.948711663048055e-06,text
caught,8.935775711985875e-06,text
believes,8.927591677887736e-06,text
bnt excluded,8.924947778071477e-06,text
months ago,8.923121657723342e-06,text
withheld,8.909438548518779e-06,text
chills aches,8.891109954124019e-06,text
pain lower,8.884287099183643e-06,text
includes apr,8.872040151190145e-06,text
lost consciousness,8.868669433954248e-06,text
following morning,8.857599913264155e-06,text
administer,8.855333919579739e-06,text
exhaustion,8.855160118839532e-06,text
quite,8.837721556483754e-06,text
dysphagia,8.837536033422597e-06,text
tingly,8.803058205829247e-06,text
scared,8.802748795323836e-06,text
patient didn,8.798380716849168e-06,text
onset jun,8.796488006345417e-06,text
day symptoms,8.794929377923625e-06,text
known drug,8.792693951519026e-06,text
arm arm,8.789977837766452e-06,text
pain muscle,8.757333071104273e-06,text
thighs,8.757180362501602e-06,text
arm swelling,8.756589304716367e-06,text
hours second,8.756278485979329e-06,text
did know,8.744138501698113e-06,text
pacemaker,8.742617846877273e-06,text
pain went,8.74251183173175e-06,text
vision blurred,8.738886066251114e-06,text
arm neck,8.738027392513879e-06,text
noon,8.732616801401059e-06,text
sertraline,8.732227854364962e-06,text
indication apr,8.731001851935204e-06,text
arm administration,8.73093196754339e-06,text
medications mar,8.729739747131234e-06,text
heartburn,8.71502278306226e-06,text
bicep,8.711997424203925e-06,text
reach,8.704447813685146e-06,text
refrigeration,8.695550737897655e-06,text
cap,8.693634030441931e-06,text
studies,8.69116735049955e-06,text
feeling unwell,8.688399709310456e-06,text
tablet,8.68780865624697e-06,text
fast heart,8.677232410303196e-06,text
couldn walk,8.674367700156034e-06,text
influenza vaccine,8.667414535523241e-06,text
relieved,8.66555377839677e-06,text
fever consumer,8.66336215614703e-06,text
cat__STATE_AR,8.6625253226997e-06,structured
normal range,8.646687800048842e-06,text
cat__STATE_NH,8.643782669849817e-06,structured
finished,8.631947154897084e-06,text
progress,8.621496167122863e-06,text
information reporter,8.620168865434596e-06,text
sort,8.617591130308144e-06,text
aortic,8.605758629012106e-06,text
head ache,8.599047073440584e-06,text
patient inappropriate,8.598630109616558e-06,text
panic attack,8.581019844121766e-06,text
onset aug,8.574094670597623e-06,text
perform follow-up,8.567316389465396e-06,text
forwarded moderna,8.565041016423255e-06,text
patient just,8.562557736575777e-06,text
retrospective,8.556908753753281e-06,text
red vaccination,8.545681365428048e-06,text
patient wife,8.52928393717708e-06,text
received events,8.525055916855822e-06,text
document,8.515390599897667e-06,text
nd booster,8.514045270010844e-06,text
covid date,8.496466878861982e-06,text
swelling itching,8.495182603009949e-06,text
condition aggravated,8.483183650277752e-06,text
sweat,8.470546969682053e-06,text
oropharyngeal pain,8.45963311901199e-06,text
experienced body,8.45874765066869e-06,text
apr recovered,8.448423615297501e-06,text
overall,8.440583950725149e-06,text
reactions products,8.432971355083062e-06,text
raise,8.429561550341847e-06,text
provided relevant,8.422674748808073e-06,text
sleepy,8.420724936694639e-06,text
feb lot,8.418981253900946e-06,text
coronary,8.410775004542542e-06,text
lot en,8.399544625348855e-06,text
right lower,8.397836155134431e-06,text
intramuscular left,8.394756054290176e-06,text
patient receive,8.372542337324334e-06,text
nos indication,8.366155568632787e-06,text
included known,8.366036734654356e-06,text
stools,8.359477025996304e-06,text
like illness,8.35882149466166e-06,text
bedridden,8.348130777556997e-06,text
bnt feb,8.337370983158567e-06,text
hit head,8.322656620518054e-06,text
visible,8.31222670359645e-06,text
blotches,8.3121277772372e-06,text
concerns patient,8.308865682276894e-06,text
extremity arm,8.305042195558204e-06,text
joint aches,8.303842169390662e-06,text
elbows,8.302135303450475e-06,text
felt sick,8.300826918485914e-06,text
receiving shot,8.286951550112922e-06,text
immunisation following,8.27462996144558e-06,text
compress,8.25503193688771e-06,text
sense smell,8.252461901590107e-06,text
date product,8.250490760564635e-06,text
doses moderna,8.249533303984456e-06,text
occurring,8.246897579469623e-06,text
classified,8.242526190562576e-06,text
headache pain,8.239012948397529e-06,text
experienced product,8.233310884569318e-06,text
pulmonary disease,8.229276204502655e-06,text
medications past,8.22487608750917e-06,text
arrhythmia,8.222607914423513e-06,text
putting,8.20869020261013e-06,text
arm hurts,8.207946193493822e-06,text
headache head,8.195998726964111e-06,text
patient advised,8.193856379635297e-06,text
head neck,8.180995288976266e-06,text
sclerosis,8.169295311739998e-06,text
day felt,8.164098694659763e-06,text
products patient,8.161285528059418e-06,text
dose year-old,8.158907786107898e-06,text
number available,8.152138736765348e-06,text
calf,8.150555467548602e-06,text
efficacy,8.14661849711873e-06,text
fc,8.14182480734837e-06,text
disorder non,8.132146379463114e-06,text
injection intramuscular,8.123237008666575e-06,text
lift arm,8.121905590784687e-06,text
couple weeks,8.119400871206245e-06,text
bend,8.110519768491216e-06,text
immunocompromised,8.10686899279246e-06,text
cat__STATE_MT,8.100676482742416e-06,structured
iron,8.083529273725013e-06,text
left feb,8.077734333367818e-06,text
palm,8.059785520416925e-06,text
thawed,8.058523313642462e-06,text
lasted minutes,8.050763636009113e-06,text
dosing remained,8.049958703809016e-06,text
years age,8.041066236044879e-06,text
recent covid,8.023906580510342e-06,text
light headedness,8.023458810376647e-06,text
physical exam,8.01238576979088e-06,text
covid booster,8.00483100031089e-06,text
considered suspect,8.003934401247931e-06,text
low-grade,8.002389196907882e-06,text
related vaccine,7.990053193085434e-06,text
shot arm,7.97910698594616e-06,text
immunisation reaction,7.968609274410774e-06,text
immunisation non,7.960665926657533e-06,text
metallic,7.956123038131758e-06,text
feelings,7.952036306647248e-06,text
vaccine doses,7.942377547659128e-06,text
nurse patient,7.929620547909887e-06,text
syncopal,7.914614711037763e-06,text
pt given,7.91044488364894e-06,text
throat tightness,7.908596416833292e-06,text
missed booked-in,7.899974451098742e-06,text
rhinorrhoea,7.897183306700808e-06,text
extremely sore,7.873616189852998e-06,text
greater,7.826292390898978e-06,text
included allergy,7.818434561699315e-06,text
pain resolved,7.81778227088361e-06,text
compared,7.783830181217856e-06,text
rosuvastatin,7.762617451742323e-06,text
somnolence,7.757969278104523e-06,text
ulcerative,7.755330723948239e-06,text
going away,7.755241652115786e-06,text
fever severe,7.7535158480023e-06,text
feb age,7.753466585911131e-06,text
injection given,7.750341705932849e-06,text
nodes swollen,7.742437141064494e-06,text
post-vaccination,7.728390722907938e-06,text
sinuses,7.7250978926535e-06,text
experienced swelling,7.71882212844592e-06,text
pruritus itchy,7.717858648671408e-06,text
began experience,7.695310435792454e-06,text
onset jul,7.691106538805572e-06,text
anatomical location,7.689688962445607e-06,text
future,7.686689517370698e-06,text
productive cough,7.671815393489909e-06,text
fish,7.65879225097878e-06,text
exposure pregnancy,7.654882875070096e-06,text
series suspension,7.645525088302615e-06,text
repeat,7.641646287159438e-06,text
breakfast,7.639610933198691e-06,text
wheelchair,7.627829681806275e-06,text
culture,7.625238380048183e-06,text
number left,7.617027234913617e-06,text
left armpit,7.5923477041838735e-06,text
motrin,7.583477626370919e-06,text
fourth dose,7.5821503426741456e-06,text
fever sore,7.581183303471051e-06,text
improve,7.581149398627546e-06,text
replacement,7.57616149451192e-06,text
anosmia,7.569080595243411e-06,text
gait disturbance,7.563941043260755e-06,text
bruises,7.559625476889703e-06,text
complication,7.547111580108132e-06,text
vaccine bivalent,7.541085047887784e-06,text
adverse effect,7.528819513364838e-06,text
cat__STATE_VT,7.525210009591475e-06,structured
immunisation bnt,7.524758194792996e-06,text
vaccine caller,7.5175008861306096e-06,text
fluticasone,7.503204047679341e-06,text
bilaterally,7.5003444682277595e-06,text
pain fatigue,7.490301341501728e-06,text
received adverse,7.4880236466175825e-06,text
extended,7.48110276727907e-06,text
injection unspecified,7.479425683231886e-06,text
information feb,7.463415907205872e-06,text
administered products,7.459091853107681e-06,text
form aug,7.4432784998657875e-06,text
follow-up requested,7.433827121393002e-06,text
ba dose,7.433422374180175e-06,text
shot got,7.428913802190848e-06,text
focus,7.419870194185797e-06,text
bnt lot,7.413500375265942e-06,text
shot started,7.408513176733142e-06,text
swelling swollen,7.4074067398188416e-06,text
jan jan,7.404922456693921e-06,text
temperature excursions,7.403816251503917e-06,text
pfizer shot,7.396534503015299e-06,text
pain started,7.3951866853102155e-06,text
deficiency,7.384621257404946e-06,text
looking,7.369894760452041e-06,text
area injection,7.365393875311282e-06,text
went numb,7.365137285064715e-06,text
outpatient,7.356717588659135e-06,text
considered related,7.355904946729685e-06,text
elevated heart,7.350681180278754e-06,text
waves,7.345443711952576e-06,text
actually,7.3430791602965884e-06,text
pruritic,7.3409160250289985e-06,text
chief,7.33386199224175e-06,text
vaccine pm,7.325057896496866e-06,text
progressive,7.314195527643563e-06,text
musculoskeletal,7.313946329953308e-06,text
information apr,7.310478193234426e-06,text
menstrual bleeding,7.304774328686097e-06,text
developed severe,7.2999174384242976e-06,text
arm day,7.2962139944756804e-06,text
concerned female,7.29293536618589e-06,text
janssen vaccine,7.291568480682647e-06,text
wrists,7.2899861384840336e-06,text
vaccine eua,7.274677093114414e-06,text
severely,7.268300387761133e-06,text
gone away,7.261972186721029e-06,text
holding,7.247626418593306e-06,text
aches nausea,7.247365500370096e-06,text
productive,7.234566658534115e-06,text
date jul,7.226671678375766e-06,text
dose spikevax,7.2258768308346796e-06,text
allergies sulfa,7.221714658225179e-06,text
arm got,7.220778582183788e-06,text
dose mar,7.218365859880781e-06,text
miserable,7.211282203723004e-06,text
ms,7.207823991342205e-06,text
night sweats,7.2078223708286704e-06,text
round,7.20649625397112e-06,text
pressure high,7.195992659742548e-06,text
mar subject,7.194955947964186e-06,text
vaccination apr,7.17525977538666e-06,text
caller states,7.174984459300257e-06,text
later day,7.174017284367453e-06,text
included product,7.173283800207691e-06,text
pain head,7.173126795523052e-06,text
window,7.158579757650194e-06,text
urinary tract,7.1582398404251885e-06,text
feeding,7.156363845334469e-06,text
hasn,7.152242900264426e-06,text
product bnt,7.149241254444577e-06,text
experienced adverse,7.145622235144983e-06,text
collar,7.144950268259455e-06,text
fever patient,7.118569907158503e-06,text
felt tired,7.080263565091466e-06,text
severe muscle,7.077223903772452e-06,text
classified invalid,7.0766078603436585e-06,text
described headache,7.072910618488816e-06,text
infections,7.071508051070467e-06,text
irritated,7.059285391851543e-06,text
usage,7.053313753369238e-06,text
itching rash,7.052894836957345e-06,text
time rash,7.04665661208214e-06,text
site rash,7.0449300033446854e-06,text
excruciating pain,7.040129192268594e-06,text
nos spikevax,7.037069710101431e-06,text
following vaccination,7.033739136043186e-06,text
tumor,7.016824717800056e-06,text
non pregnant,7.001965560449006e-06,text
fibromyalgia,6.992016766569514e-06,text
dyspnoea shortness,6.989485232393015e-06,text
stiff neck,6.986977880684719e-06,text
day fever,6.974699607203143e-06,text
welt,6.964452939720873e-06,text
tunnel,6.962376057773032e-06,text
information nov,6.962027903048914e-06,text
release,6.959719486661345e-06,text
extremely tired,6.949445276523915e-06,text
pruritus itching,6.9377669850464164e-06,text
patient experiencing,6.937241198154136e-06,text
fj,6.927375630441424e-06,text
tissue,6.9269385030561965e-06,text
disorientation,6.9244562334057045e-06,text
onset feb,6.92387857672189e-06,text
blade,6.919827414580111e-06,text
knot,6.918534447673506e-06,text
bivalent booster,6.90945261790604e-06,text
number ek,6.908375253287043e-06,text
ndc,6.903230920698156e-06,text
insurance,6.900164222229018e-06,text
pediatric dose,6.885326470451726e-06,text
group,6.884278696983647e-06,text
mask,6.872487154400471e-06,text
expired dose,6.868730004908893e-06,text
incorrect,6.858297212821421e-06,text
returned normal,6.853540348605259e-06,text
having covid,6.848877323397798e-06,text
prophylaxis patient,6.832906838851692e-06,text
aneurysm,6.811138059701419e-06,text
swollen arm,6.810490804202086e-06,text
sex patient,6.810223291815953e-06,text
pregnant female,6.800065924102421e-06,text
dark,6.799939291250433e-06,text
pain consumer,6.793742755005861e-06,text
begin,6.785558497523003e-06,text
bloody,6.78391159671752e-06,text
doesn know,6.779523256839422e-06,text
nausea nausea,6.777316358375177e-06,text
understand,6.772535392489971e-06,text
acid reflux,6.769198894928918e-06,text
described pain,6.7571332759459975e-06,text
cerebral,6.748329205206662e-06,text
number ep,6.741663641255359e-06,text
infectious,6.741513345356062e-06,text
request batch,6.738205840001094e-06,text
supposed,6.700465418019542e-06,text
described sore,6.700164343958642e-06,text
feeling dizzy,6.698608033109485e-06,text
cta,6.693746572522574e-06,text
positive action,6.6928791644316845e-06,text
gland,6.6883200519045575e-06,text
diminished,6.6866617684830435e-06,text
fever resolved,6.675723815865643e-06,text
white blood,6.673499475332112e-06,text
eyelid,6.665291190783128e-06,text
lower pain,6.657197924746194e-06,text
metallic taste,6.654310750112447e-06,text
mild fever,6.645346176603696e-06,text
puffy,6.631388401290975e-06,text
necessary,6.622485502187361e-06,text
tingling numbness,6.622298401559526e-06,text
thumb,6.619225017692361e-06,text
quality product,6.61855855983775e-06,text
manufacturer date,6.615925308520047e-06,text
cognitive,6.615444080599575e-06,text
making,6.613640479057661e-06,text
recommendations,6.610171712745156e-06,text
temperatures,6.609302448395086e-06,text
fk,6.606573420109099e-06,text
mcg,6.598598935281461e-06,text
stuck,6.583116334935409e-06,text
ibuprofen advil,6.57866967091504e-06,text
sequelae,6.577594097027066e-06,text
public,6.576356105278949e-06,text
independence daily,6.576197335461371e-06,text
waist,6.5746075698203035e-06,text
myalgia muscle,6.559775390712836e-06,text
lower extremities,6.553784427954353e-06,text
stated feeling,6.545556142484803e-06,text
activity certain,6.544432079510168e-06,text
entered,6.540969548251909e-06,text
irritable,6.540094501007284e-06,text
intolerance,6.5376428067541706e-06,text
forwarded,6.5327658595820254e-06,text
lasted week,6.515607388060016e-06,text
heavy menstrual,6.505175890290401e-06,text
second booster,6.4971219285220424e-06,text
ba route,6.490304328149635e-06,text
reports feeling,6.487860945560819e-06,text
shaky,6.485516749610397e-06,text
medications jan,6.4824842813357395e-06,text
np,6.474587954877587e-06,text
entered health,6.4726215227331346e-06,text
description,6.467439995767436e-06,text
aches joint,6.4672961851345655e-06,text
agent,6.462339181045827e-06,text
diluted,6.458460705156676e-06,text
massive,6.453972788975961e-06,text
bnt intramuscular,6.4489001699157285e-06,text
notes covid,6.44803659596992e-06,text
bite,6.443814844655129e-06,text
left body,6.442027099183796e-06,text
wear,6.4314181212870204e-06,text
maternal,6.428600548405998e-06,text
showing,6.426099132301433e-06,text
awful,6.425153623357683e-06,text
lbs,6.4207429203041865e-06,text
rash arm,6.4102431689958346e-06,text
ready,6.396073007177684e-06,text
dm,6.395128828416443e-06,text
apr prophylactic,6.3926573955995676e-06,text
spikevax route,6.389595434375727e-06,text
patient pfizer,6.380473402288937e-06,text
sensations,6.376905902239937e-06,text
table,6.376855989910126e-06,text
folic,6.363279851941654e-06,text
haemorrhage,6.353526789936038e-06,text
placement,6.3480979512077265e-06,text
painful touch,6.322213875667808e-06,text
dose administration,6.308139789591347e-06,text
given dose,6.302020646230965e-06,text
setting,6.301103427856537e-06,text
swelling vaccination,6.299639864806514e-06,text
sensitive,6.297099843539614e-06,text
patient different,6.283863615788219e-06,text
took mg,6.280768967596389e-06,text
march th,6.2754663296784594e-06,text
nights,6.269776676316376e-06,text
antigen,6.265779280593617e-06,text
manager,6.262265111725119e-06,text
didn know,6.260102419674018e-06,text
day started,6.259805862387697e-06,text
chills joint,6.2597291379617395e-06,text
assessment plan,6.245859287924855e-06,text
number company,6.241446380067252e-06,text
shellfish,6.233529103069815e-06,text
receiving st,6.229999113559789e-06,text
vaccinated covid,6.20472681241014e-06,text
mucus,6.189797548956113e-06,text
vasovagal,6.18567552434242e-06,text
pulled,6.174898927482883e-06,text
red arm,6.169827152330145e-06,text
headache resolved,6.155671369336171e-06,text
enzymes,6.147001403212966e-06,text
taking tylenol,6.146566621862636e-06,text
experienced muscle,6.141194449997494e-06,text
got dose,6.13933948117593e-06,text
limbs,6.116065899327838e-06,text
mm,6.104594974781099e-06,text
site action,6.098553485689953e-06,text
vein thrombosis,6.0942233600661745e-06,text
sized,6.058299221934955e-06,text
covid therapeutic,6.050087121507648e-06,text
happens,6.04405025814999e-06,text
arm received,6.042387052532096e-06,text
dose ml,6.0419320440849315e-06,text
drop,6.030112343276008e-06,text
propionate,6.000826851942807e-06,text
follow attempts,5.9979404739718995e-06,text
muscle joint,5.9951340833400105e-06,text
label use,5.989545601638447e-06,text
affecting,5.980351912955375e-06,text
information pain,5.9647057406768495e-06,text
morning patient,5.950795423115211e-06,text
stabbing,5.949829693128148e-06,text
osteoporosis,5.9496522864307915e-06,text
shape,5.946365139688942e-06,text
error vaccine,5.942814206423995e-06,text
disappeared,5.942006288910785e-06,text
upper body,5.937887621301409e-06,text
middle night,5.922467869913053e-06,text
movements,5.911434193748349e-06,text
experienced arm,5.9091213448637875e-06,text
super,5.903300482301488e-06,text
itching injection,5.902642234203759e-06,text
headache action,5.8904297783768125e-06,text
swell,5.8903246950915216e-06,text
having symptoms,5.88685540632977e-06,text
vaccine past,5.880963797739023e-06,text
cool,5.8527585651732085e-06,text
arm days,5.838021431689094e-06,text
red spots,5.833614344618e-06,text
monitor hour,5.83054903101165e-06,text
team year-old,5.829651535993246e-06,text
cat__STATE_DC,5.812047216102246e-06,structured
arm consumer,5.805692576630635e-06,text
feeling weak,5.783409705068201e-06,text
symptoms continued,5.780429648022199e-06,text
sore left,5.774881088581871e-06,text
prevent,5.7586809309196056e-06,text
dizziness non,5.744893118439705e-06,text
rash right,5.741128948363412e-06,text
older,5.7388978443092505e-06,text
recieved,5.7356286971792085e-06,text
management,5.7293530967034395e-06,text
details reporter,5.727287873951122e-06,text
vaccine hours,5.717530851418189e-06,text
stood,5.711073167120717e-06,text
neck left,5.705410034226289e-06,text
dizziness headache,5.702721109623364e-06,text
capsule,5.694665758561955e-06,text
urination,5.6886292171789735e-06,text
approximately pm,5.6859874753569344e-06,text
jan dose,5.67547770644382e-06,text
bruised,5.673605265845529e-06,text
presentation,5.666385634809293e-06,text
site vaccination,5.656880479257907e-06,text
tylenol unspecified,5.653705835474415e-06,text
glands,5.645357067932149e-06,text
smaller,5.627424673078324e-06,text
cycles,5.62001282530024e-06,text
seated,5.612618569507848e-06,text
vaccine instead,5.608669790561056e-06,text
examination,5.6063897607585675e-06,text
stool,5.605018254572148e-06,text
cat__STATE_ND,5.600022733519313e-06,structured
covid concomitant,5.599464425703271e-06,text
information immunisation,5.598746687791728e-06,text
rash arms,5.596644258701033e-06,text
extremity sore,5.596181923436325e-06,text
recovered mar,5.594941928341855e-06,text
left sided,5.59317052014382e-06,text
dose feb,5.592087511924451e-06,text
dose apr,5.5912324075108204e-06,text
red raised,5.590318831516824e-06,text
apr subject,5.586027630383651e-06,text
got better,5.578516863247435e-06,text
history relevant,5.571169380983811e-06,text
site sore,5.5692752194009e-06,text
booked-in,5.567501782034403e-06,text
doses vaccine,5.5528611026441605e-06,text
golf,5.54757281603562e-06,text
received contains,5.546284280691743e-06,text
slept hours,5.5267181349619125e-06,text
pain like,5.522650506928136e-06,text
pain site,5.514860895617687e-06,text
recovering time,5.514649351877515e-06,text
soreness left,5.514175971045262e-06,text
focal,5.493545959125378e-06,text
wouldn,5.492452889082182e-06,text
underneath,5.492039892518295e-06,text
saline,5.477988845962918e-06,text
abuse,5.476972725572441e-06,text
intake,5.473016255399333e-06,text
fever fever,5.471660855440089e-06,text
current data,5.471454590777835e-06,text
shivering,5.469564928268365e-06,text
male unspecified,5.4668169758552e-06,text
issue patient,5.466455403467757e-06,text
myalgia arthralgia,5.454827138612939e-06,text
crying,5.4381867018172485e-06,text
scratch,5.435521531073135e-06,text
left right,5.433553430937582e-06,text
vaccine location,5.424289015597998e-06,text
received vaccination,5.423206187332357e-06,text
appearance,5.419471103653685e-06,text
anterior,5.406934003734599e-06,text
apr described,5.4005892699868895e-06,text
hour half,5.398642604991415e-06,text
bnt administration,5.3931643082560335e-06,text
johnson johnson,5.391204689755628e-06,text
form jul,5.389376163558172e-06,text
able sleep,5.3793343454737174e-06,text
sats,5.3723313471134445e-06,text
ached,5.3699604960139965e-06,text
mildly,5.364969707029033e-06,text
knee pain,5.354190154302434e-06,text
drainage,5.351319389770141e-06,text
days st,5.339866994931159e-06,text
just wanted,5.334895405360338e-06,text
watch,5.3339870816454486e-06,text
past days,5.331906870852301e-06,text
fever muscle,5.311665513110735e-06,text
period time,5.299058414862195e-06,text
patches,5.296085585317642e-06,text
tingling hands,5.273191287293205e-06,text
relieve,5.2672913010047265e-06,text
resolved jan,5.264469884072597e-06,text
neck shoulder,5.258944911255888e-06,text
indication date,5.252324131460174e-06,text
itched,5.243303144170928e-06,text
dec dose,5.226842135511047e-06,text
fatigue days,5.220965933230704e-06,text
decreased appetite,5.215379267798403e-06,text
receiving booster,5.211435237374736e-06,text
lumbar,5.1904243082428655e-06,text
dysfunction,5.1725470497936e-06,text
slept day,5.168567991565017e-06,text
began experiencing,5.163824768748977e-06,text
spikevax reporter,5.160051530663979e-06,text
rash erythematous,5.156408035738252e-06,text
emails received,5.154144827845542e-06,text
manufacture,5.150758063600523e-06,text
lymphoma,5.150566092311261e-06,text
sight,5.143626134710764e-06,text
decrease,5.142673156572776e-06,text
aleve,5.1369096690509254e-06,text
administration dose,5.129315412938911e-06,text
administered moderna,5.1291041472361685e-06,text
care clinical,5.121790675463999e-06,text
inform,5.11222489513931e-06,text
provided recent,5.109430279357116e-06,text
maternal exposure,5.09445960354515e-06,text
milliliter,5.074351612029389e-06,text
persists,5.063872575824087e-06,text
nausea fever,5.06332755335945e-06,text
quarter,5.055954527526654e-06,text
clammy,5.049565341086773e-06,text
tired headache,5.036428937724185e-06,text
tooth,5.035540425682014e-06,text
little better,5.030622070470529e-06,text
arm rash,5.029349958887654e-06,text
grew,5.027047497381317e-06,text
vascular,5.024616942847773e-06,text
dose resolved,5.005619274053685e-06,text
shows,5.00342650458448e-06,text
axilla,4.997570611175232e-06,text
vaccine vaccine,4.993750225341305e-06,text
later started,4.992589049326791e-06,text
stated did,4.987159147638739e-06,text
ache headache,4.985596603251253e-06,text
lumps,4.9806421135518504e-06,text
bnt solution,4.964093108138166e-06,text
lower legs,4.954152190131615e-06,text
red bumps,4.951028782747546e-06,text
schedule vaccine,4.943374149168259e-06,text
did require,4.933349280580228e-06,text
covid dose,4.933259016046463e-06,text
swelling arm,4.901460034267058e-06,text
naproxen,4.897957368092412e-06,text
sickness,4.896087751791198e-06,text
dose second,4.88187264269507e-06,text
license,4.8722162132193874e-06,text
april th,4.861139679495687e-06,text
date subject,4.853147105827565e-06,text
time injection,4.84142726258155e-06,text
cyst,4.83996150834266e-06,text
prior administration,4.83817502422329e-06,text
patient dose,4.836343426772474e-06,text
gastrointestinal,4.830142020379596e-06,text
vaccine primary,4.8289098537108314e-06,text
site pruritus,4.822438680740103e-06,text
feeling sick,4.815798673350665e-06,text
underarm,4.814364759340349e-06,text
swelling right,4.802952634049834e-06,text
illness sick,4.799291787223287e-06,text
mod us-modernatx,4.792020860750291e-06,text
undergone,4.788517549082996e-06,text
having trouble,4.787407650874757e-06,text
felt really,4.78577878780175e-06,text
seasonal allergies,4.774791402322142e-06,text
feeling tired,4.773856572213064e-06,text
bivalent vaccine,4.7692943237969115e-06,text
lost sense,4.758570351688606e-06,text
ongoing known,4.750949069869825e-06,text
moment,4.7500158649364375e-06,text
brief,4.718490186107651e-06,text
units,4.713398232426084e-06,text
independence,4.709869172265031e-06,text
tender touch,4.7032364158475215e-06,text
easily,4.692032967616822e-06,text
erythema redness,4.686892083024302e-06,text
suspected clinical,4.6787239491538705e-06,text
medicines,4.676773474985108e-06,text
agency,4.665768138412533e-06,text
opposite,4.656288437108323e-06,text
makes,4.645104097618016e-06,text
moderna bivalent,4.6353645456067375e-06,text
like having,4.635343075273535e-06,text
chemotherapy,4.624044201430281e-06,text
warmth injection,4.615337318502484e-06,text
blood tests,4.6062033868246885e-06,text
ageusia,4.568768572161257e-06,text
fl,4.566735181287534e-06,text
hours shot,4.558870499841219e-06,text
administered patients,4.548746845968829e-06,text
outbreak,4.5350901246596305e-06,text
extra,4.525940638209804e-06,text
abnormal non,4.5177133215790625e-06,text
pruritus itchiness,4.514298134578523e-06,text
midnight,4.500485816420025e-06,text
registered,4.4971797327595044e-06,text
vial did,4.491696975535586e-06,text
highest,4.4911763255683285e-06,text
severe chills,4.487589717085595e-06,text
assisted,4.484770569725938e-06,text
arm hurt,4.484311673035015e-06,text
pain felt,4.470853795954157e-06,text
accidentally,4.4705438829393176e-06,text
swollen left,4.459140613633362e-06,text
pressure unspecified,4.459000133248559e-06,text
wound,4.458683160699363e-06,text
answer,4.457145479656307e-06,text
pyrexia low,4.45000209792627e-06,text
really tired,4.4435347177376305e-06,text
chills year-old,4.429804880266832e-06,text
occurrence inappropriate,4.399342222123059e-06,text
undergo,4.3975332728199264e-06,text
everyday,4.396599471005152e-06,text
ba ba,4.390530105042631e-06,text
pressure heart,4.381553787523208e-06,text
extremity pain,4.380084034063762e-06,text
raised red,4.379218001852095e-06,text
immunization covid,4.3670312385258125e-06,text
changed milliliter,4.361925563197443e-06,text
lasting hours,4.354619330504598e-06,text
moderna mailbox,4.3539801579165185e-06,text
deep vein,4.353094993787568e-06,text
day post,4.352634761995869e-06,text
st nd,4.3525349737762514e-06,text
allergy concomitant,4.351526422537587e-06,text
itches,4.351098774785434e-06,text
stuffy nose,4.343148300357856e-06,text
gas,4.341943559423262e-06,text
hear,4.313640897415216e-06,text
upset,4.313020333565642e-06,text
inches diameter,4.312159868413644e-06,text
left hip,4.310415209110326e-06,text
result event,4.306784835611823e-06,text
administered received,4.306018207106731e-06,text
lesion,4.297925939341458e-06,text
right knee,4.297010673593887e-06,text
excessive,4.288208152523159e-06,text
onset recovered,4.285120134216866e-06,text
kg,4.274505295253423e-06,text
loss personal,4.271093470411746e-06,text
couldn sleep,4.266807089017987e-06,text
shooting pain,4.26039534646921e-06,text
comfortable,4.258153260637944e-06,text
days day,4.2537221014221155e-06,text
arm hot,4.253346172773599e-06,text
data classified,4.240178432321375e-06,text
right neck,4.235980882339527e-06,text
humira adalimumab,4.215540363819241e-06,text
regimen,4.2108071680780085e-06,text
site-medium,4.2006643052844835e-06,text
vaginal bleeding,4.18959313794174e-06,text
arm headache,4.186245868291603e-06,text
limb,4.179500585421789e-06,text
incontinence,4.174536119924316e-06,text
proceeded,4.174383929302427e-06,text
vaccine applicable,4.173226762329281e-06,text
assessment provided,4.160206706789683e-06,text
injection site-medium,4.157446020206092e-06,text
hypoaesthesia numbness,4.149774644518063e-06,text
technician,4.147543228836581e-06,text
abnormal feeling,4.146592749772117e-06,text
young,4.133544125574663e-06,text
large red,4.133396268541693e-06,text
tolerated,4.119525999250252e-06,text
musculoskeletal stiffness,4.118403085113012e-06,text
places,4.113960535162838e-06,text
site warm,4.111392636459783e-06,text
upper chest,4.0962601413773915e-06,text
foods,4.086588138986909e-06,text
lessened,4.083459733011e-06,text
given vaccine,4.08024099908414e-06,text
nurses,4.078018052747414e-06,text
temperature data,4.074949934880678e-06,text
neuralgia,4.064927171472008e-06,text
ml dose,4.061912344677934e-06,text
administered dose,4.036837030921068e-06,text
fever time,4.0325995684150574e-06,text
headache year-old,4.032053997157148e-06,text
invalid consumer,4.017158899379806e-06,text
normal limits,4.01398755896496e-06,text
mg dl,4.0128468218225014e-06,text
site arm,4.008825025801827e-06,text
asthenia weak,4.005007083161752e-06,text
wide,3.99782101918624e-06,text
held,3.983379224528799e-06,text
nausea non,3.982495585422912e-06,text
started hurting,3.960266765563785e-06,text
obesity,3.950487887965355e-06,text
macular,3.949509325679408e-06,text
specify,3.939809115178828e-06,text
drawn,3.937665550401779e-06,text
bupropion,3.933413614064955e-06,text
cat__STATE_SD,3.9313734581768895e-06,structured
early morning,3.923594275378709e-06,text
allergies penicillin,3.9212816277226474e-06,text
arm fatigue,3.908904108244059e-06,text
big red,3.896731871466881e-06,text
hive,3.896078836425268e-06,text
